Date,Open,High,Low,Close,Volume,OpenInt
2006-12-01,10.691,10.716,10.277,10.298,4793373,0
2006-12-04,10.298,10.527,10.298,10.515,2605881,0
2006-12-05,10.556,10.662,10.471,10.603,1828270,0
2006-12-06,10.647,10.818,10.585,10.696,2210980,0
2006-12-07,10.873,10.943,10.8,10.8,1460363,0
2006-12-08,10.814,10.891,10.771,10.771,1144908,0
2006-12-11,10.8,10.977,10.786,10.891,1074637,0
2006-12-12,10.906,10.939,10.776,10.786,964264,0
2006-12-13,10.8,10.891,10.781,10.849,758961,0
2006-12-14,10.891,10.895,10.786,10.8,900116,0
2006-12-15,10.818,10.824,10.763,10.763,2633702,0
2006-12-18,10.8,10.834,10.763,10.8,1233097,0
2006-12-19,10.625,10.668,10.532,10.608,1477960,0
2006-12-20,10.628,10.668,10.538,10.639,3201863,0
2006-12-21,10.62,10.656,10.495,10.571,1154495,0
2006-12-22,10.613,10.613,10.392,10.522,968375,0
2006-12-26,10.571,10.613,10.483,10.515,585181,0
2006-12-27,10.522,10.603,10.412,10.538,1367918,0
2006-12-28,10.548,10.691,10.544,10.668,891172,0
2006-12-29,10.676,10.776,10.656,10.704,945670,0
2007-01-03,10.716,10.873,10.71,10.852,1194966,0
2007-01-04,10.882,10.882,10.753,10.791,1252362,0
2007-01-05,10.691,10.691,10.368,10.532,2632328,0
2007-01-08,10.556,10.668,10.456,10.625,1545291,0
2007-01-09,10.656,10.746,10.495,10.691,1196458,0
2007-01-10,10.716,10.786,10.598,10.719,1042133,0
2007-01-11,10.753,10.915,10.696,10.723,2207357,0
2007-01-12,10.699,10.704,10.515,10.532,16313305,0
2007-01-16,10.585,10.651,10.561,10.628,3610507,0
2007-01-17,10.647,10.668,10.532,10.552,3423924,0
2007-01-18,10.561,10.585,10.433,10.478,3819286,0
2007-01-19,10.51,10.598,10.483,10.552,3247229,0
2007-01-22,10.59,10.59,10.515,10.552,1896555,0
2007-01-23,10.571,10.608,10.538,10.585,1885426,0
2007-01-24,10.62,10.639,10.585,10.625,1880483,0
2007-01-25,10.633,10.642,10.538,10.556,1760878,0
2007-01-26,10.613,10.639,10.527,10.585,1762155,0
2007-01-29,10.585,10.647,10.561,10.571,1718431,0
2007-01-30,10.571,10.59,10.538,10.575,1447852,0
2007-01-31,10.585,10.642,10.538,10.608,1790978,0
2007-02-01,10.625,10.676,10.608,10.668,2012400,0
2007-02-02,10.676,10.723,10.633,10.716,1761285,0
2007-02-05,10.719,10.746,10.668,10.727,2483722,0
2007-02-06,10.743,10.873,10.704,10.862,3078629,0
2007-02-07,10.929,10.95,10.781,10.873,2168106,0
2007-02-08,10.954,11.035,10.834,11.005,3466159,0
2007-02-09,11.12,11.216,10.852,10.986,4050853,0
2007-02-12,11.072,11.107,10.753,10.977,3118487,0
2007-02-13,11.005,11.203,11.005,11.168,2467802,0
2007-02-14,11.221,11.316,11.15,11.236,2390954,0
2007-02-15,11.254,11.298,11.114,11.187,1707607,0
2007-02-16,11.187,11.413,11.187,11.369,1607438,0
2007-02-20,11.474,11.563,11.393,11.527,2455232,0
2007-02-21,11.426,11.426,11.088,11.221,3533822,0
2007-02-22,11.24,11.298,11.112,11.191,1880904,0
2007-02-23,11.191,11.191,10.939,11.027,2457903,0
2007-02-26,11.112,11.112,10.83,10.911,2685712,0
2007-02-27,10.781,10.882,10.488,10.522,3086405,0
2007-02-28,10.548,10.9,10.471,10.839,6951204,0
2007-03-01,10.733,10.882,10.52,10.639,3012888,0
2007-03-02,10.561,10.647,10.433,10.452,2374205,0
2007-03-05,10.288,10.346,8.2676,9.7,9241351,0
2007-03-06,9.878,10.24,9.829,10.142,3203921,0
2007-03-07,10.222,10.304,10.06,10.238,3024910,0
2007-03-08,10.385,10.58,10.285,10.368,2748146,0
2007-03-09,10.51,10.585,10.24,10.368,2335763,0
2007-03-12,10.322,10.515,10.314,10.399,2134639,0
2007-03-13,10.395,10.395,9.825,9.903,6782417,0
2007-03-14,9.921,10.222,9.73,10.117,3143390,0
2007-03-15,10.132,10.374,10.132,10.368,1687397,0
2007-03-16,10.368,10.488,10.174,10.24,3613813,0
2007-03-19,10.285,10.446,10.277,10.368,2101698,0
2007-03-20,10.117,10.322,10.036,10.314,1990346,0
2007-03-21,10.309,10.353,10.108,10.251,2412653,0
2007-03-22,10.265,10.293,10.105,10.127,2206573,0
2007-03-23,10.132,10.24,10.105,10.204,1590387,0
2007-03-26,10.232,10.271,10.165,10.271,4158317,0
2007-03-27,10.238,10.332,10.189,10.232,1032414,0
2007-03-28,10.194,10.24,10.036,10.05,2491463,0
2007-03-29,10.155,10.169,10.036,10.159,1216361,0
2007-03-30,10.18,10.251,10.092,10.228,2009414,0
2007-04-02,10.298,10.322,10.194,10.322,1305504,0
2007-04-03,10.365,10.515,10.353,10.48,1297759,0
2007-04-04,10.466,10.739,10.466,10.613,1824791,0
2007-04-05,10.603,10.733,10.59,10.633,1315194,0
2007-04-09,10.763,10.763,10.532,10.556,1370939,0
2007-04-10,10.566,10.62,10.495,10.58,1328633,0
2007-04-11,10.603,10.603,10.346,10.407,1687062,0
2007-04-12,10.293,10.332,10.05,10.228,2349470,0
2007-04-13,10.228,10.238,10.108,10.213,3245368,0
2007-04-16,10.246,10.471,10.136,10.456,1709002,0
2007-04-17,10.488,10.639,10.452,10.461,1539209,0
2007-04-18,10.483,10.608,10.439,10.52,1292687,0
2007-04-19,10.446,10.608,10.298,10.374,1981837,0
2007-04-20,10.392,10.527,10.277,10.337,1906695,0
2007-04-23,10.337,10.425,10.293,10.368,1507061,0
2007-04-24,10.428,10.441,10.332,10.346,1200674,0
2007-04-25,10.418,10.575,10.281,10.552,1921053,0
2007-04-26,10.561,10.613,10.428,10.561,1446298,0
2007-04-27,10.603,10.642,10.471,10.59,1431438,0
2007-04-30,10.633,10.71,10.488,10.499,1651252,0
2007-05-01,10.538,10.6,10.439,10.488,1516023,0
2007-05-02,10.51,10.647,10.452,10.48,1899208,0
2007-05-03,10.488,10.62,10.446,10.552,1472726,0
2007-05-04,10.62,10.739,10.603,10.716,1226253,0
2007-05-07,10.746,10.8,10.647,10.662,1766642,0
2007-05-08,10.662,10.699,10.522,10.691,909555,0
2007-05-09,10.676,10.868,10.608,10.818,1388563,0
2007-05-10,10.797,10.81,10.59,10.625,1396303,0
2007-05-11,10.651,10.776,10.556,10.771,1259195,0
2007-05-14,10.797,10.862,10.686,10.776,2066208,0
2007-05-15,10.818,10.839,10.647,10.647,1452566,0
2007-05-16,10.68,10.733,10.527,10.613,2732862,0
2007-05-17,10.566,10.651,10.527,10.561,1509164,0
2007-05-18,10.608,10.642,10.527,10.613,1382144,0
2007-05-21,10.639,10.743,10.633,10.651,2021088,0
2007-05-22,10.676,10.699,10.561,10.58,2042422,0
2007-05-23,10.608,10.633,10.456,10.478,1832566,0
2007-05-24,10.51,10.515,10.322,10.385,1882475,0
2007-05-25,10.446,10.538,10.428,10.515,1396711,0
2007-05-29,10.556,10.791,10.503,10.753,2178379,0
2007-05-30,10.776,11.131,10.758,11.097,2498150,0
2007-05-31,11.064,11.273,11.064,11.243,3665252,0
2007-06-01,11.265,11.426,11.206,11.393,4511413,0
2007-06-04,11.385,11.45,11.243,11.364,2580520,0
2007-06-05,11.349,11.373,11.23,11.326,1991833,0
2007-06-06,11.302,11.302,11.042,11.114,2447754,0
2007-06-07,11.114,11.174,10.856,10.983,2859413,0
2007-06-08,10.993,11.107,10.886,11.049,1982372,0
2007-06-11,11.064,11.298,11.015,11.203,1578073,0
2007-06-12,11.182,11.277,11.035,11.039,2383665,0
2007-06-13,11.101,11.221,11.042,11.144,2763294,0
2007-06-14,11.179,11.243,11.135,11.191,1235224,0
2007-06-15,11.341,11.373,11.206,11.369,3075964,0
2007-06-18,11.422,11.552,11.364,11.531,3464769,0
2007-06-19,11.341,11.349,11.191,11.307,2404593,0
2007-06-20,11.349,11.437,10.996,11.02,1933037,0
2007-06-21,10.996,11.049,10.758,11.005,2006642,0
2007-06-22,10.967,11.005,10.767,10.834,3915438,0
2007-06-25,10.834,10.891,10.642,10.805,2329696,0
2007-06-26,10.786,10.81,10.552,10.696,2205814,0
2007-06-27,10.603,10.672,10.368,10.561,3254670,0
2007-06-28,10.598,10.603,10.412,10.515,2327512,0
2007-06-29,10.556,10.691,10.189,10.285,2835076,0
2007-07-02,10.222,10.515,10.189,10.51,2215543,0
2007-07-03,10.51,10.58,10.478,10.566,1342693,0
2007-07-05,10.566,10.566,10.428,10.522,1834570,0
2007-07-06,10.499,10.686,10.441,10.668,1756651,0
2007-07-09,10.691,10.719,10.58,10.6,1539687,0
2007-07-10,10.571,10.62,10.439,10.446,2093120,0
2007-07-11,10.461,10.598,10.402,10.446,1609662,0
2007-07-12,10.425,10.753,10.425,10.753,2181513,0
2007-07-13,10.746,10.934,10.704,10.9,2157264,0
2007-07-16,10.856,11.064,10.814,10.873,2305157,0
2007-07-17,10.924,10.986,10.672,10.943,2190411,0
2007-07-18,10.915,10.943,10.6,10.753,2017218,0
2007-07-19,10.786,10.882,10.662,10.814,1574655,0
2007-07-20,10.791,10.797,10.441,10.446,2943580,0
2007-07-23,10.538,10.753,10.538,10.633,2098076,0
2007-07-24,10.58,10.608,10.06,10.084,3075765,0
2007-07-25,10.132,10.198,9.524,9.882,5106978,0
2007-07-26,9.73,9.757,9.196,9.4907,5599291,0
2007-07-27,9.4468,10.028,9.4146,9.878,5024392,0
2007-07-30,9.916,10.036,9.654,9.972,3310672,0
2007-07-31,10.065,10.495,10.065,10.078,4112094,0
2007-08-01,10.045,10.222,9.0086,9.74,6259987,0
2007-08-02,9.7,9.972,9.677,9.868,3744552,0
2007-08-03,9.875,9.897,9.557,9.591,2622850,0
2007-08-06,9.553,9.764,9.2008,9.648,4081586,0
2007-08-07,9.557,9.989,9.557,9.964,3265782,0
2007-08-08,9.911,10.62,9.903,10.488,3745080,0
2007-08-09,10.277,10.743,10.039,10.277,4224034,0
2007-08-10,10.039,10.625,9.897,10.552,3615355,0
2007-08-13,10.68,10.746,10.365,10.407,2237857,0
2007-08-14,10.471,10.495,9.892,9.907,1989661,0
2007-08-15,9.825,9.835,9.2937,9.3191,5712426,0
2007-08-16,9.1656,9.73,8.6581,9.635,4730852,0
2007-08-17,10.332,10.368,9.635,10.092,3176518,0
2007-08-20,10.117,10.277,9.882,10.028,2077493,0
2007-08-21,10.084,10.395,9.903,10.353,1740219,0
2007-08-22,10.471,10.608,10.353,10.483,1496987,0
2007-08-23,10.51,10.515,10.255,10.466,1281892,0
2007-08-24,10.515,10.571,10.418,10.556,1553863,0
2007-08-27,10.608,10.62,10.478,10.566,1004760,0
2007-08-28,10.466,10.51,10.069,10.117,1794635,0
2007-08-29,10.198,10.365,10.039,10.357,1359605,0
2007-08-30,10.342,10.446,10.189,10.246,998520,0
2007-08-31,10.418,10.503,10.357,10.439,1429285,0
2007-09-04,10.585,10.662,10.452,10.598,1279103,0
2007-09-05,10.548,10.598,10.374,10.425,1174255,0
2007-09-06,10.499,10.598,10.322,10.499,1127524,0
2007-09-07,10.478,10.483,10.232,10.418,1811895,0
2007-09-10,10.483,10.522,10.18,10.38,1842504,0
2007-09-11,10.078,10.174,9.997,10.036,3384776,0
2007-09-12,9.807,9.821,9.557,9.557,5277127,0
2007-09-13,9.4634,9.536,9.4468,9.4634,20049280,0
2007-09-14,9.4634,9.624,9.438,9.573,7392059,0
2007-09-17,9.58,9.586,9.506,9.557,4863200,0
2007-09-18,9.597,9.719,9.515,9.683,4702444,0
2007-09-19,9.757,9.811,9.662,9.783,4461437,0
2007-09-20,9.797,9.797,9.635,9.716,2738344,0
2007-09-21,9.788,9.821,9.719,9.774,3009802,0
2007-09-24,9.821,9.868,9.677,9.711,1993639,0
2007-09-25,9.662,9.7,9.586,9.658,1844404,0
2007-09-26,9.7,9.892,9.677,9.829,2298533,0
2007-09-27,9.892,9.989,9.757,9.972,1826900,0
2007-09-28,9.95,10.039,9.875,9.941,2533237,0
2007-10-01,9.916,9.978,9.864,9.903,2161255,0
2007-10-02,9.903,10.045,9.868,10.036,2278697,0
2007-10-03,10.017,10.145,9.946,10.06,1363280,0
2007-10-04,10.084,10.433,10.039,10.425,2508129,0
2007-10-05,10.456,10.488,10.281,10.38,1688470,0
2007-10-08,10.399,10.433,10.285,10.332,1376778,0
2007-10-09,10.298,10.399,10.174,10.38,1681211,0
2007-10-10,10.346,10.357,10.26,10.322,1499839,0
2007-10-11,10.326,10.392,10.084,10.122,1695963,0
2007-10-12,10.084,10.318,10.069,10.281,1019531,0
2007-10-15,10.277,10.277,9.972,10.092,1917390,0
2007-10-16,10.092,10.092,9.859,9.972,1645493,0
2007-10-17,9.959,10.045,9.757,9.903,1635167,0
2007-10-18,9.821,9.997,9.774,9.97,1224031,0
2007-10-19,9.97,9.97,9.58,9.58,2590836,0
2007-10-22,9.557,10.032,9.442,10.006,2274579,0
2007-10-23,10.05,10.073,9.854,10.032,1550781,0
2007-10-24,10.036,10.036,9.639,9.878,1394274,0
2007-10-25,9.868,9.931,9.635,9.835,1746756,0
2007-10-26,9.903,10.036,9.797,10.032,1723594,0
2007-10-29,10.021,10.06,9.907,9.921,1757637,0
2007-10-30,9.916,9.935,9.797,9.815,1667717,0
2007-10-31,9.892,10.011,9.74,9.941,1724032,0
2007-11-01,9.851,9.886,9.547,9.764,2579078,0
2007-11-02,9.764,9.801,9.4761,9.644,2097412,0
2007-11-05,9.553,9.591,9.2986,9.511,2611063,0
2007-11-06,9.3864,9.783,9.3805,9.757,2563283,0
2007-11-07,9.0522,9.4029,8.6581,8.7788,7432614,0
2007-11-08,8.9127,9.1427,8.6117,9.0522,3860621,0
2007-11-09,8.8997,9.1598,8.8392,8.9602,3336382,0
2007-11-12,9.0522,9.2732,9.0002,9.0281,1941134,0
2007-11-13,9.1322,9.2609,9.0355,9.2075,1813784,0
2007-11-14,9.2284,9.3044,8.9723,8.9844,2252802,0
2007-11-15,8.9844,9.0884,8.7208,8.8643,2051508,0
2007-11-16,8.8793,9.0113,8.7489,8.8793,2218323,0
2007-11-19,8.7788,8.8125,8.6072,8.6117,3202066,0
2007-11-20,8.6072,8.6691,8.4594,8.5878,3497365,0
2007-11-21,8.5071,8.6263,8.4257,8.4594,1982580,0
